case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_0499;Performance Evaluation;04/06/2022 22:03;Tokyo;QA Engineer;108759;Full-Time;Quality Assurance;Senior
ID_0499;Learning and Development Program;19/06/2022 9:19;Tokyo;QA Engineer;108759;Full-Time;Quality Assurance;Senior
ID_0499;Annual Performance Review;14/09/2022 22:57;Tokyo;QA Engineer;108759;Full-Time;Quality Assurance;Senior
ID_0499;Offboarding/Retirement;27/09/2022 23:44;Tokyo;QA Engineer;108759;Full-Time;Quality Assurance;Senior
ID_0500;Job Posting;16/08/2021 19:34;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Application Submission;20/08/2021 7:24;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Candidate Screening;22/08/2021 11:02;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Interview Process;25/08/2021 6:32;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Job Offer Extended;03/09/2021 7:42;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Job Offer Accepted;05/09/2021 9:35;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Onboarding Initiated;08/09/2021 20:57;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Initial Training Program;13/09/2021 23:29;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Completion of Onboarding;14/09/2021 23:29;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Performance Evaluation;11/08/2023 13:28;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Learning and Development Program;25/08/2023 17:03;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Annual Performance Review;10/10/2023 0:54;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0500;Offboarding/Retirement;19/10/2023 12:23;San Francisco;Product Manager;149587;Full-Time;Product Management;Senior
ID_0501;Job Posting;04/08/2021 5:43;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Application Submission;10/08/2021 8:23;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Candidate Screening;12/08/2021 7:22;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Interview Process;16/08/2021 17:57;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Job Offer Extended;26/08/2021 23:49;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Job Offer Accepted;29/08/2021 12:10;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Onboarding Initiated;05/09/2021 12:46;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Completion of Onboarding;12/09/2021 10:57;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Performance Evaluation;06/09/2022 21:02;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Performance Improvement Plan Initiated;18/09/2022 13:01;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Follow-up Evaluation;03/11/2022 4:39;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Annual Performance Review;23/11/2022 13:12;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0501;Offboarding/Retirement;06/12/2022 21:59;Chicago;Software Engineer;129851;Full-Time;Engineering;Senior
ID_0502;Job Posting;14/08/2021 19:24;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Application Submission;22/08/2021 4:43;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Candidate Screening;24/08/2021 17:01;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Interview Process;30/08/2021 20:06;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Job Offer Extended;24/09/2021 23:13;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Job Offer Accepted;05/10/2021 16:50;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Onboarding Initiated;12/10/2021 14:01;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Completion of Onboarding;22/10/2021 14:20;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Performance Evaluation;05/10/2022 9:10;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Promotion/Salary Adjustment;18/10/2022 0:25;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Learning and Development Program;25/10/2022 5:36;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Annual Performance Review;10/12/2022 14:10;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0502;Offboarding/Retirement;24/12/2022 6:04;London;UX/UI Designer;114419;Full-Time;Design;Senior
ID_0503;Job Posting;19/04/2021 21:59;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Application Submission;26/04/2021 9:57;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Candidate Screening;29/04/2021 7:40;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Interview Process;05/05/2021 8:57;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Job Offer Extended;14/05/2021 8:44;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Job Offer Accepted;16/05/2021 5:23;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Onboarding Initiated;23/05/2021 20:26;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Completion of Onboarding;31/05/2021 8:02;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Performance Evaluation;24/06/2022 15:44;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Promotion/Salary Adjustment;10/07/2022 0:12;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Learning and Development Program;20/07/2022 0:23;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Annual Performance Review;26/08/2022 20:07;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0503;Offboarding/Retirement;09/09/2022 17:00;San Francisco;Technical Support Specialist;51047;Full-Time;Customer Support;Junior
ID_0504;Job Posting;24/03/2021 2:28;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Application Submission;27/03/2021 19:36;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Candidate Screening;28/03/2021 5:40;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Interview Process;04/04/2021 23:29;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Job Offer Extended;20/04/2021 0:01;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Job Offer Accepted;22/04/2021 7:29;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Onboarding Initiated;28/04/2021 15:19;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Completion of Onboarding;01/05/2021 16:20;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Grievance Raised by Employee;17/04/2022 15:48;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Grievance Resolution Process;24/04/2022 16:42;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Performance Evaluation;14/05/2022 13:11;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Annual Performance Review;23/05/2022 4:40;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0504;Offboarding/Retirement;03/06/2022 21:49;New York;DevOps Engineer;127788;Full-Time;Engineering;Mid-level
ID_0505;Job Posting;22/09/2021 5:20;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Application Submission;30/09/2021 3:57;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Candidate Screening;02/10/2021 7:23;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Interview Process;09/10/2021 16:23;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Job Offer Extended;23/10/2021 15:48;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Job Offer Rejected by Candidate;27/10/2021 4:02;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Candidate Withdraws;28/10/2021 4:02;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0505;Position Reopened;29/10/2021 4:02;New York;UX/UI Designer;106442;Full-Time;Design;Senior
ID_0506;Job Posting;22/02/2021 7:29;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Application Submission;26/02/2021 17:45;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Candidate Screening;28/02/2021 20:09;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Interview Process;02/03/2021 22:37;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Job Offer Extended;13/03/2021 15:13;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Job Offer Accepted;15/03/2021 12:39;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Onboarding Initiated;21/03/2021 19:48;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Initial Training Program;30/03/2021 14:51;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Completion of Onboarding;31/03/2021 14:51;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Performance Evaluation;15/09/2022 2:45;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Learning and Development Program;22/09/2022 19:20;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Annual Performance Review;31/10/2022 22:45;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0506;Offboarding/Retirement;13/11/2022 6:36;Chicago;Sales Engineer;96983;Freelance;Sales;Mid-level
ID_0507;Job Posting;26/12/2021 1:55;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Application Submission;01/01/2022 14:13;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Candidate Screening;04/01/2022 1:16;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Interview Process;09/01/2022 6:19;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Job Offer Extended;20/01/2022 5:18;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Job Offer Accepted;24/01/2022 4:50;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Onboarding Initiated;01/02/2022 3:39;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Completion of Onboarding;09/02/2022 16:02;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Performance Evaluation;18/12/2022 16:49;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Promotion/Salary Adjustment;29/12/2022 19:46;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Learning and Development Program;07/01/2023 21:40;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Annual Performance Review;27/02/2023 12:05;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0507;Offboarding/Retirement;09/03/2023 1:14;San Francisco;Marketing Specialist;97581;Full-Time;Marketing;Senior
ID_0508;Job Posting;25/02/2021 18:22;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Application Submission;03/03/2021 11:49;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Candidate Screening;04/03/2021 2:03;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Interview Process;08/03/2021 7:04;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Job Offer Extended;23/03/2021 18:24;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Job Offer Accepted;26/03/2021 1:20;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Onboarding Initiated;01/04/2021 9:16;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Completion of Onboarding;07/04/2021 10:15;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Performance Evaluation;22/02/2022 8:57;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Learning and Development Program;06/03/2022 4:37;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Non-compliance with Training Attendance;08/05/2022 19:22;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Follow-up Training Program;09/05/2022 19:22;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Annual Performance Review;10/05/2022 19:22;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0508;Offboarding/Retirement;22/05/2022 5:40;Sydney;UX/UI Designer;75767;Freelance;Design;Junior
ID_0509;Job Posting;08/04/2021 4:23;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Application Submission;14/04/2021 17:01;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Candidate Screening;14/04/2021 19:10;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Interview Process;20/04/2021 6:00;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Job Offer Extended;01/05/2021 11:09;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Job Offer Accepted;03/05/2021 21:44;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Onboarding Initiated;05/05/2021 9:29;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Completion of Onboarding;09/05/2021 0:04;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Performance Evaluation;09/11/2022 22:07;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Promotion/Salary Adjustment;20/11/2022 5:13;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Learning and Development Program;28/11/2022 1:12;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Annual Performance Review;17/02/2023 22:02;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0509;Offboarding/Retirement;04/03/2023 14:27;Tokyo;UX/UI Designer;83503;Full-Time;Design;Junior
ID_0510;Job Posting;29/06/2021 22:03;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Application Submission;04/07/2021 16:27;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Candidate Screening;07/07/2021 3:44;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Interview Process;14/07/2021 13:00;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Job Offer Extended;23/07/2021 22:45;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Job Offer Accepted;25/07/2021 16:24;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Onboarding Initiated;29/07/2021 3:48;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Completion of Onboarding;08/08/2021 17:24;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Grievance Raised by Employee;10/04/2022 23:30;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Grievance Resolution Process;21/04/2022 0:05;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Performance Evaluation;15/05/2022 3:58;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Annual Performance Review;25/05/2022 10:33;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0510;Offboarding/Retirement;03/06/2022 7:44;New York;Software Engineer;127154;Full-Time;Engineering;Senior
ID_0511;Job Posting;20/05/2021 19:37;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Application Submission;27/05/2021 1:22;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Candidate Screening;27/05/2021 17:38;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Interview Process;31/05/2021 20:11;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Job Offer Extended;25/06/2021 23:17;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Job Offer Accepted;01/07/2021 17:40;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Onboarding Initiated;04/07/2021 13:34;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Completion of Onboarding;12/07/2021 23:01;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Performance Evaluation;23/01/2022 17:58;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Missed Annual Performance Review;30/01/2022 23:10;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Promotion Delayed;31/01/2022 23:10;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Follow-up Performance Evaluation;01/02/2022 23:10;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
ID_0511;Offboarding/Retirement;02/02/2022 23:10;London;DevOps Engineer;124031;Freelance;Engineering;Mid-level
